Area_Name,Year,Group_Name,Victim_Age_Group,freq
Arunachal Pradesh,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,0.0
Arunachal Pradesh,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,4.0
Arunachal Pradesh,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,30.0
Arunachal Pradesh,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Arunachal Pradesh,2007,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Arunachal Pradesh,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Arunachal Pradesh,2002,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Arunachal Pradesh,2005,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Arunachal Pradesh,2006,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Arunachal Pradesh,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Arunachal Pradesh,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Arunachal Pradesh,2005,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Arunachal Pradesh,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,29.0
Arunachal Pradesh,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Arunachal Pradesh,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,20.0
Arunachal Pradesh,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Arunachal Pradesh,2007,Murder - Male Victims,Victims_Above_50_Yrs,1.0
Arunachal Pradesh,2009,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Arunachal Pradesh,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,53.0
Arunachal Pradesh,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Arunachal Pradesh,2006,Murder - Male Victims,Victims_Above_50_Yrs,0.0
Arunachal Pradesh,2005,Murder - Male Victims,Victims_Upto_30_50_Yrs,20.0
Arunachal Pradesh,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Arunachal Pradesh,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,40.0
Arunachal Pradesh,2003,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Arunachal Pradesh,2008,Murder - Male Victims,Victims_Above_50_Yrs,2.0
Arunachal Pradesh,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Arunachal Pradesh,2004,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Arunachal Pradesh,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,10.0
Arunachal Pradesh,2004,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Arunachal Pradesh,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Arunachal Pradesh,2009,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Arunachal Pradesh,2007,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Arunachal Pradesh,2002,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Arunachal Pradesh,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,2.0
Arunachal Pradesh,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,41.0
Arunachal Pradesh,2004,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Arunachal Pradesh,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,1.0
Arunachal Pradesh,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Arunachal Pradesh,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Arunachal Pradesh,2008,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Arunachal Pradesh,2006,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Arunachal Pradesh,2007,Murder - Male Victims,Victims_Upto_30_50_Yrs,23.0
Arunachal Pradesh,2004,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Arunachal Pradesh,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Arunachal Pradesh,2009,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Arunachal Pradesh,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Arunachal Pradesh,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Arunachal Pradesh,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,13.0
Arunachal Pradesh,2008,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Assam,2004,Murder - Male Victims,Victims_Upto_30_50_Yrs,425.0
Assam,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,51.0
Assam,2001,Murder - Female Victims,Victims_Upto_10_Yrs,4.0
Assam,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,43.0
Assam,2010,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2006,Murder - Female Victims,Victims_Above_50_Yrs,2.0
Assam,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2010,Murder - Male Victims,Victims_Above_50_Yrs,46.0
Assam,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2003,Murder - Female Victims,Victims_Above_50_Yrs,4.0
Assam,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,9.0
Assam,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2001,Murder - Male Victims,Victims_Upto_10_Yrs,17.0
Assam,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,10.0
Assam,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,7.0
Assam,2006,Murder - Male Victims,Victims_Above_50_Yrs,81.0
Assam,2005,Murder - Female Victims,Victims_Above_50_Yrs,4.0
Assam,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,391.0
Assam,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,25.0
Assam,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,1.0
Assam,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,4.0
Assam,2007,Murder - Male Victims,Victims_Above_50_Yrs,97.0
Assam,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,31.0
Assam,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,42.0
Assam,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,45.0
Assam,2002,Murder - Female Victims,Victims_Upto_18_30_Yrs,64.0
Assam,2004,Murder - Male Victims,Victims_Above_50_Yrs,68.0
Assam,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,42.0
Assam,2010,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Assam,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,169.0
Assam,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,55.0
Assam,2009,Murder - Male Victims,Victims_Above_50_Yrs,40.0
Assam,2002,Murder - Male Victims,Victims_Upto_10_Yrs,2.0
Assam,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,68.0
Assam,2008,Murder - Male Victims,Victims_Upto_10_15_Yrs,1.0
Assam,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,35.0
Assam,2005,Murder - Male Victims,Victims_Above_50_Yrs,72.0
Assam,2004,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2002,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2008,Murder - Male Victims,Victims_Above_50_Yrs,55.0
Assam,2002,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Assam,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,460.0
Assam,2003,Murder - Male Victims,Victims_Above_50_Yrs,55.0
Assam,2002,Murder - Female Victims,Victims_Above_50_Yrs,4.0
Assam,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,648.0
Assam,2010,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Assam,2003,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Assam,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,31.0
Assam,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,23.0
Assam,2010,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Assam,2009,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,672.0
Assam,2007,Murder - Male Victims,Victims_Upto_30_50_Yrs,421.0
Assam,2003,Murder - Male Victims,Victims_Upto_10_Yrs,2.0
Assam,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,636.0
Assam,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,4.0
Assam,2006,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Assam,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,571.0
Assam,2002,Murder - Female Victims,Victims_Upto_30_50_Yrs,43.0
Assam,2004,Murder - Female Victims,Victims_Above_50_Yrs,4.0
Assam,2009,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Assam,2001,Murder - Male Victims,Victims_Above_50_Yrs,67.0
Assam,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,766.0
Assam,2004,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2005,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Assam,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,712.0
Assam,2007,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Assam,2008,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Assam,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,37.0
Assam,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,4.0
Assam,2005,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Assam,2006,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Assam,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,784.0
Assam,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,37.0
Assam,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,477.0
Assam,2007,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Assam,2008,Murder - Male Victims,Victims_Upto_18_30_Yrs,790.0
Assam,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2001,Murder - Male Victims,Victims_Upto_30_50_Yrs,368.0
Assam,2004,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Assam,2009,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Assam,2004,Murder - Male Victims,Victims_Upto_10_Yrs,1.0
Assam,2008,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Assam,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2009,Murder - Female Victims,Victims_Upto_30_50_Yrs,35.0
Assam,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,356.0
Assam,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,577.0
Assam,2002,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,19.0
Assam,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,62.0
Assam,2007,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Assam,2002,Murder - Male Victims,Victims_Above_50_Yrs,21.0
Assam,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,398.0
Assam,2001,Murder - Female Victims,Victims_Above_50_Yrs,11.0
Assam,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,763.0
Assam,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Assam,2010,Murder - Male Victims,Victims_Upto_30_50_Yrs,369.0
Assam,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,8.0
Assam,2005,Murder - Male Victims,Victims_Upto_30_50_Yrs,372.0
Assam,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,61.0
Assam,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,30.0
Assam,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,1.0
Assam,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Assam,2008,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Assam,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,51.0
Assam,2009,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Bihar,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,5.0
Bihar,2004,Murder - Male Victims,Victims_Upto_10_Yrs,2.0
Bihar,2005,Murder - Female Victims,Victims_Upto_10_15_Yrs,2.0
Bihar,2010,Murder - Male Victims,Victims_Above_50_Yrs,194.0
Bihar,2004,Murder - Female Victims,Victims_Above_50_Yrs,10.0
Bihar,2004,Murder - Female Victims,Victims_Upto_10_Yrs,2.0
Bihar,2007,Murder - Male Victims,Victims_Upto_10_Yrs,12.0
Bihar,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,2.0
Bihar,2005,Murder - Male Victims,Victims_Upto_30_50_Yrs,983.0
Bihar,2003,Murder - Male Victims,Victims_Upto_30_50_Yrs,1536.0
Bihar,2009,Murder - Female Victims,Victims_Upto_15_18_Yrs,27.0
Bihar,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Bihar,2006,Murder - Male Victims,Victims_Upto_10_Yrs,1.0
Bihar,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,41.0
Bihar,2007,Murder - Female Victims,Victims_Upto_15_18_Yrs,15.0
Bihar,2007,Murder - Male Victims,Victims_Above_50_Yrs,152.0
Bihar,2008,Murder - Female Victims,Victims_Upto_15_18_Yrs,12.0
Bihar,2006,Murder - Female Victims,Victims_Upto_10_15_Yrs,1.0
Bihar,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Bihar,2008,Murder - Female Victims,Victims_Upto_30_50_Yrs,151.0
Bihar,2005,Murder - Male Victims,Victims_Upto_10_Yrs,5.0
Bihar,2001,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Bihar,2004,Murder - Male Victims,Victims_Upto_30_50_Yrs,1424.0
Bihar,2002,Murder - Male Victims,Victims_Upto_10_Yrs,4.0
Bihar,2001,Murder - Male Victims,Victims_Upto_10_Yrs,2.0
Bihar,2001,Murder - Male Victims,Victims_Upto_15_18_Yrs,156.0
Bihar,2009,Murder - Male Victims,Victims_Above_50_Yrs,125.0
Bihar,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,878.0
Bihar,2007,Murder - Male Victims,Victims_Upto_30_50_Yrs,1012.0
Bihar,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,2.0
Bihar,2010,Murder - Male Victims,Victims_Upto_10_15_Yrs,30.0
Bihar,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Bihar,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Bihar,2003,Murder - Male Victims,Victims_Upto_10_Yrs,2.0
Bihar,2003,Murder - Male Victims,Victims_Upto_15_18_Yrs,3.0
Bihar,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,2.0
Bihar,2002,Murder - Female Victims,Victims_Upto_10_Yrs,3.0
Bihar,2010,Murder - Female Victims,Victims_Upto_15_18_Yrs,50.0
Bihar,2010,Murder - Female Victims,Victims_Upto_10_15_Yrs,14.0
Bihar,2005,Murder - Female Victims,Victims_Above_50_Yrs,16.0
Bihar,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,40.0
Bihar,2002,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Bihar,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,10.0
Bihar,2008,Murder - Male Victims,Victims_Upto_10_Yrs,25.0
Bihar,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,2.0
Bihar,2009,Murder - Male Victims,Victims_Upto_10_Yrs,13.0
Bihar,2003,Murder - Female Victims,Victims_Upto_10_Yrs,3.0
Bihar,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,4.0
Bihar,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,140.0
Bihar,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,102.0
Bihar,2006,Murder - Female Victims,Victims_Above_50_Yrs,8.0
Bihar,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,118.0
Bihar,2002,Murder - Female Victims,Victims_Above_50_Yrs,6.0
Bihar,2002,Murder - Male Victims,Victims_Upto_10_15_Yrs,3.0
Bihar,2010,Murder - Male Victims,Victims_Upto_10_Yrs,16.0
Bihar,2004,Murder - Male Victims,Victims_Upto_15_18_Yrs,4.0
Bihar,2008,Murder - Male Victims,Victims_Above_50_Yrs,96.0
Bihar,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,3.0
Bihar,2002,Murder - Male Victims,Victims_Upto_15_18_Yrs,3.0
Bihar,2007,Murder - Female Victims,Victims_Above_50_Yrs,14.0
Bihar,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,1395.0
Bihar,2002,Murder - Male Victims,Victims_Above_50_Yrs,155.0
Bihar,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,370.0
Bihar,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,23.0
Bihar,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,439.0
Bihar,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,436.0
Bihar,2009,Murder - Female Victims,Victims_Upto_10_Yrs,9.0
Bihar,2003,Murder - Male Victims,Victims_Above_50_Yrs,199.0
Bihar,2007,Murder - Female Victims,Victims_Upto_18_30_Yrs,237.0
Bihar,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,187.0
Bihar,2003,Murder - Male Victims,Victims_Upto_10_15_Yrs,2.0
Bihar,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,1075.0
Bihar,2006,Murder - Female Victims,Victims_Upto_18_30_Yrs,282.0
Bihar,2005,Murder - Female Victims,Victims_Upto_18_30_Yrs,310.0
Bihar,2004,Murder - Male Victims,Victims_Above_50_Yrs,178.0
Bihar,2001,Murder - Female Victims,Victims_Above_50_Yrs,12.0
Bihar,2010,Murder - Female Victims,Victims_Upto_10_Yrs,10.0
Bihar,2004,Murder - Female Victims,Victims_Upto_18_30_Yrs,269.0
Bihar,2005,Murder - Female Victims,Victims_Upto_10_Yrs,9.0
Bihar,2003,Murder - Female Victims,Victims_Upto_18_30_Yrs,235.0
Bihar,2003,Murder - Female Victims,Victims_Above_50_Yrs,6.0
Bihar,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,1484.0
Bihar,2002,Murder - Male Victims,Victims_Upto_18_30_Yrs,1874.0
Bihar,2008,Murder - Female Victims,Victims_Upto_10_Yrs,12.0
Bihar,2001,Murder - Male Victims,Victims_Above_50_Yrs,227.0
Bihar,2010,Murder - Male Victims,Victims_Upto_18_30_Yrs,1491.0
Bihar,2008,Murder - Female Victims,Victims_Above_50_Yrs,18.0
Bihar,2007,Murder - Female Victims,Victims_Upto_10_Yrs,4.0
Bihar,2005,Murder - Male Victims,Victims_Upto_10_15_Yrs,8.0
Bihar,2009,Murder - Male Victims,Victims_Upto_18_30_Yrs,1419.0
Bihar,2008,Murder - Male Victims,Victims_Upto_18_30_Yrs,1401.0
Bihar,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,123.0
Bihar,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,921.0
Bihar,2004,Murder - Male Victims,Victims_Upto_10_15_Yrs,9.0
Bihar,2009,Murder - Female Victims,Victims_Above_50_Yrs,18.0
Bihar,2008,Murder - Male Victims,Victims_Upto_10_15_Yrs,11.0
Bihar,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,1451.0
Bihar,2006,Murder - Male Victims,Victims_Upto_18_30_Yrs,1651.0
Bihar,2009,Murder - Female Victims,Victims_Upto_10_15_Yrs,5.0
Bihar,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,1850.0
Bihar,2010,Murder - Female Victims,Victims_Above_50_Yrs,31.0
Bihar,2006,Murder - Female Victims,Victims_Upto_10_Yrs,2.0
Bihar,2010,Murder - Male Victims,Victims_Upto_30_50_Yrs,887.0
Bihar,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,1906.0
Bihar,2006,Murder - Male Victims,Victims_Upto_10_15_Yrs,1.0
Bihar,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,1637.0
Bihar,2002,Murder - Female Victims,Victims_Upto_30_50_Yrs,144.0
Bihar,2001,Murder - Male Victims,Victims_Upto_30_50_Yrs,1406.0
Bihar,2005,Murder - Male Victims,Victims_Above_50_Yrs,173.0
Bihar,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,120.0
Bihar,2002,Murder - Female Victims,Victims_Upto_18_30_Yrs,242.0
Bihar,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,147.0
Bihar,2009,Murder - Female Victims,Victims_Upto_30_50_Yrs,174.0
Bihar,2008,Murder - Female Victims,Victims_Upto_10_15_Yrs,8.0
Bihar,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,82.0
Bihar,2009,Murder - Male Victims,Victims_Upto_15_18_Yrs,51.0
Bihar,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,21.0
Bihar,2001,Murder - Female Victims,Victims_Upto_18_30_Yrs,191.0
Bihar,2008,Murder - Male Victims,Victims_Upto_15_18_Yrs,48.0
Bihar,2006,Murder - Male Victims,Victims_Above_50_Yrs,103.0
Chandigarh,2008,Murder - Male Victims,Victims_Upto_30_50_Yrs,3.0
Chandigarh,2005,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Chandigarh,2002,Murder - Male Victims,Victims_Above_50_Yrs,1.0
Chandigarh,2006,Murder - Male Victims,Victims_Upto_30_50_Yrs,5.0
Chandigarh,2002,Murder - Male Victims,Victims_Upto_30_50_Yrs,10.0
Chandigarh,2005,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Chandigarh,2004,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Chandigarh,2006,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Chandigarh,2009,Murder - Male Victims,Victims_Upto_10_Yrs,1.0
Chandigarh,2007,Murder - Female Victims,Victims_Above_50_Yrs,1.0
Chandigarh,2007,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Chandigarh,2007,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Chandigarh,2004,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Chandigarh,2009,Murder - Female Victims,Victims_Upto_18_30_Yrs,1.0
Chandigarh,2002,Murder - Female Victims,Victims_Upto_10_Yrs,1.0
Chandigarh,2005,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Chandigarh,2007,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Chandigarh,2008,Murder - Male Victims,Victims_Upto_10_Yrs,0.0
Chandigarh,2007,Murder - Male Victims,Victims_Upto_18_30_Yrs,7.0
Chandigarh,2001,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Chandigarh,2008,Murder - Female Victims,Victims_Upto_18_30_Yrs,3.0
Chandigarh,2004,Murder - Female Victims,Victims_Upto_30_50_Yrs,3.0
Chandigarh,2006,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Chandigarh,2003,Murder - Male Victims,Victims_Above_50_Yrs,0.0
Chandigarh,2009,Murder - Female Victims,Victims_Above_50_Yrs,0.0
Chandigarh,2007,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Chandigarh,2009,Murder - Female Victims,Victims_Upto_10_Yrs,0.0
Chandigarh,2009,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Chandigarh,2010,Murder - Female Victims,Victims_Upto_18_30_Yrs,1.0
Chandigarh,2001,Murder - Male Victims,Victims_Upto_18_30_Yrs,4.0
Chandigarh,2010,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Chandigarh,2001,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Chandigarh,2010,Murder - Female Victims,Victims_Above_50_Yrs,1.0
Chandigarh,2010,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Chandigarh,2006,Murder - Male Victims,Victims_Above_50_Yrs,2.0
Chandigarh,2002,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Chandigarh,2002,Murder - Female Victims,Victims_Above_50_Yrs,2.0
Chandigarh,2003,Murder - Female Victims,Victims_Upto_10_15_Yrs,1.0
Chandigarh,2004,Murder - Male Victims,Victims_Upto_18_30_Yrs,5.0
Chandigarh,2005,Murder - Male Victims,Victims_Upto_18_30_Yrs,6.0
Chandigarh,2006,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Chandigarh,2003,Murder - Male Victims,Victims_Upto_18_30_Yrs,5.0
Chandigarh,2009,Murder - Male Victims,Victims_Upto_30_50_Yrs,6.0
Chandigarh,2010,Murder - Male Victims,Victims_Upto_10_Yrs,1.0
Chandigarh,2003,Murder - Female Victims,Victims_Upto_30_50_Yrs,0.0
Chandigarh,2001,Murder - Male Victims,Victims_Above_50_Yrs,1.0
Chandigarh,2003,Murder - Female Victims,Victims_Upto_15_18_Yrs,0.0
Chandigarh,2009,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Chandigarh,2010,Murder - Male Victims,Victims_Upto_15_18_Yrs,0.0
Chandigarh,2001,Murder - Female Victims,Victims_Upto_30_50_Yrs,1.0
Chandigarh,2002,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
Chandigarh,2006,Murder - Female Victims,Victims_Upto_30_50_Yrs,1.0
Chandigarh,2001,Murder - Male Victims,Victims_Upto_10_15_Yrs,0.0
Chandigarh,2004,Murder - Female Victims,Victims_Upto_10_15_Yrs,0.0
