Area_Name,Year,type_of_motive,freq
Andhra Pradesh,2006,Murder_Cause_Personal_Vendetta_or_Enmity,257
Andhra Pradesh,2005,Murder_Cause_Other_Causes_or_Motives,1322
Andhra Pradesh,2001,Murder_Cause_Dowry,96
Andhra Pradesh,2008,CHNAMurder_Cause_Other_Causes_or_Motives,148
Andhra Pradesh,2006,Murder_Cause_Witchcraft,26
Andhra Pradesh,2007,CHNAMurder_Cause_For_Political_reason,0
Andhra Pradesh,2009,Murder_Cause_Class_Conflict,14
Andhra Pradesh,2001,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,5
Andhra Pradesh,2006,CHNAMurder_Cause_By_TerroristExtremist,0
Andhra Pradesh,2008,CHNAMurder_Cause_Class_Conflict,0
Andhra Pradesh,2007,CHNAMurder_Cause_Dowry,2
Andhra Pradesh,2006,CHNAMurder_Cause_Communalism,0
Andhra Pradesh,2002,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,2
Andhra Pradesh,2008,Murder_Cause_Witchcraft,23
Andhra Pradesh,2007,CHNAMurder_Cause_By_TerroristExtremist,0
Andhra Pradesh,2009,Murder_Cause_Love_AffairsSexual_Relations,415
Andhra Pradesh,2004,Murder_Cause_Dowry,116
Andhra Pradesh,2003,Murder_Cause_Class_Conflict,24
Andhra Pradesh,2001,Murder_Cause_Witchcraft,20
Andhra Pradesh,2001,Murder_Cause_Love_AffairsSexual_Relations,355
Andhra Pradesh,2004,Murder_Cause_Class_Conflict,8
Andhra Pradesh,2006,CHNAMurder_Cause_Lunacy,0
Andhra Pradesh,2008,CHNAMurder_Cause_For_Political_reason,0
Andhra Pradesh,2004,Murder_Cause_Other_Causes_or_Motives,1168
Andhra Pradesh,2003,Murder_Cause_Dowry,116
Andhra Pradesh,2005,Murder_Cause_Class_Conflict,8
Andhra Pradesh,2009,Murder_Cause_Personal_Vendetta_or_Enmity,258
Andhra Pradesh,2007,CHNAMurder_Cause_Lunacy,0
Andhra Pradesh,2002,Murder_Cause_Casteism,4
Andhra Pradesh,2009,CHNAMurder_Cause_For_Political_reason,1
Andhra Pradesh,2008,CHNAMurder_Cause_Lunacy,0
Andhra Pradesh,2003,Murder_Cause_Love_AffairsSexual_Relations,442
Andhra Pradesh,2004,CHNAMurder_Cause_By_TerroristExtremist,0
Andhra Pradesh,2010,Murder_Cause_Witchcraft,26
Andhra Pradesh,2002,CHNAMurder_Cause_Communalism,0
Andhra Pradesh,2002,CHNAMurder_Cause_By_TerroristExtremist,0
Andhra Pradesh,2001,CHNAMurder_Cause_Other_Causes_or_Motives,124
Andhra Pradesh,2008,Murder_Cause_Other_Causes_or_Motives,1421
Andhra Pradesh,2010,CHNAMurder_Cause_Dowry,0
Andhra Pradesh,2005,Murder_Cause_Love_AffairsSexual_Relations,416
Andhra Pradesh,2008,Murder_Cause_Communalism,3
Andhra Pradesh,2005,Murder_Cause_Communalism,0
Andhra Pradesh,2004,Murder_Cause_Communalism,0
Andhra Pradesh,2003,CHNAMurder_Cause_Other_Causes_or_Motives,115
Andhra Pradesh,2006,Murder_Cause_Communalism,0
Andhra Pradesh,2006,Murder_Cause_Love_AffairsSexual_Relations,375
Andhra Pradesh,2007,Murder_Cause_Other_Causes_or_Motives,1394
Andhra Pradesh,2005,Murder_Cause_Witchcraft,75
Andhra Pradesh,2007,Murder_Cause_Personal_Vendetta_or_Enmity,267
Andhra Pradesh,2001,CHNAMurder_Cause_By_TerroristExtremist,0
Andhra Pradesh,2003,CHNAMurder_Cause_Communalism,0
Andhra Pradesh,2001,CHNAMurder_Cause_For_Political_reason,0
Andhra Pradesh,2007,Murder_Cause_Communalism,1
Andhra Pradesh,2002,CHNAMurder_Cause_For_Political_reason,0
Andhra Pradesh,2004,CHNAMurder_Cause_Other_Causes_or_Motives,139
Andhra Pradesh,2003,CHNAMurder_Cause_For_Political_reason,0
Andhra Pradesh,2003,Murder_Cause_Communalism,5
Andhra Pradesh,2009,CHNAMurder_Cause_Lunacy,0
Andhra Pradesh,2005,CHNAMurder_Cause_For_Political_reason,0
Andhra Pradesh,2010,Murder_Cause_Class_Conflict,0
Andhra Pradesh,2009,CHNAMurder_Cause_Dowry,0
Andhra Pradesh,2008,Murder_Cause_Personal_Vendetta_or_Enmity,243
Andhra Pradesh,2007,CHNAMurder_Cause_Other_Causes_or_Motives,120
Andhra Pradesh,2010,Murder_Cause_Communalism,2
Andhra Pradesh,2001,Murder_Cause_Communalism,1
Andhra Pradesh,2001,CHNAMurder_Cause_Communalism,0
Andhra Pradesh,2004,CHNAMurder_Cause_Communalism,0
Andhra Pradesh,2002,Murder_Cause_Communalism,1
Andhra Pradesh,2006,CHNAMurder_Cause_Other_Causes_or_Motives,116
Andhra Pradesh,2004,CHNAMurder_Cause_For_Political_reason,0
Andhra Pradesh,2003,CHNAMurder_Cause_By_TerroristExtremist,0
Andhra Pradesh,2006,Murder_Cause_Other_Causes_or_Motives,1437
Andhra Pradesh,2004,Murder_Cause_Love_AffairsSexual_Relations,390
Andhra Pradesh,2003,Murder_Cause_Witchcraft,37
Andhra Pradesh,2007,Murder_Cause_Love_AffairsSexual_Relations,405
Andhra Pradesh,2010,CHNAMurder_Cause_Lunacy,0
Andhra Pradesh,2005,CHNAMurder_Cause_Other_Causes_or_Motives,104
Andhra Pradesh,2009,Murder_Cause_Communalism,0
Andhra Pradesh,2002,Murder_Cause_Class_Conflict,2
Andhra Pradesh,2003,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,17
Andhra Pradesh,2009,CHNAMurder_Cause_Class_Conflict,0
Andhra Pradesh,2010,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,8
Andhra Pradesh,2003,CHNAMurder_Cause_Gain,4
Andhra Pradesh,2010,Murder_Cause_Other_Causes_or_Motives,1299
Andhra Pradesh,2007,Murder_Cause_Gain,134
Andhra Pradesh,2007,Murder_Cause_Casteism,0
Andhra Pradesh,2006,CHNAMurder_Cause_Class_Conflict,0
Andhra Pradesh,2004,CHNAMurder_Cause_Lunacy,0
Andhra Pradesh,2002,CHNAMurder_Cause_Lunacy,0
Andhra Pradesh,2008,Murder_Cause_Dowry,139
Andhra Pradesh,2002,CHNAMurder_Cause_Gain,0
Andhra Pradesh,2009,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,7
Andhra Pradesh,2006,CHNAMurder_Cause_Dowry,0
Andhra Pradesh,2009,Murder_Cause_Casteism,0
Andhra Pradesh,2010,Murder_Cause_Property_Dispute,180
Andhra Pradesh,2007,CHNAMurder_Cause_Communalism,0
Andhra Pradesh,2010,Murder_Cause_Love_AffairsSexual_Relations,375
Andhra Pradesh,2009,Murder_Cause_Dowry,116
Andhra Pradesh,2004,Murder_Cause_Casteism,3
Andhra Pradesh,2001,Murder_Cause_Other_Causes_or_Motives,1348
Andhra Pradesh,2005,Murder_Cause_Casteism,0
Andhra Pradesh,2007,CHNAMurder_Cause_Class_Conflict,0
Andhra Pradesh,2006,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,1
Andhra Pradesh,2002,Murder_Cause_Other_Causes_or_Motives,1355
Andhra Pradesh,2010,Murder_Cause_Personal_Vendetta_or_Enmity,282
Andhra Pradesh,2003,CHNAMurder_Cause_Lunacy,0
Andhra Pradesh,2008,Murder_Cause_Casteism,0
Andhra Pradesh,2009,CHNAMurder_Cause_By_TerroristExtremist,0
Andhra Pradesh,2008,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,2
Andhra Pradesh,2007,Murder_Cause_Dowry,132
Andhra Pradesh,2008,Murder_Cause_Gain,195
Andhra Pradesh,2005,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,5
Andhra Pradesh,2006,Murder_Cause_Dowry,107
Andhra Pradesh,2009,Murder_Cause_Gain,184
Andhra Pradesh,2010,CHNAMurder_Cause_By_TerroristExtremist,0
Andhra Pradesh,2010,Murder_Cause_Gain,219
Andhra Pradesh,2010,CHNAMurder_Cause_For_Political_reason,0
Andhra Pradesh,2004,Murder_Cause_Witchcraft,24
Andhra Pradesh,2008,CHNAMurder_Cause_By_TerroristExtremist,0
Andhra Pradesh,2003,Murder_Cause_Other_Causes_or_Motives,1171
Andhra Pradesh,2001,CHNAMurder_Cause_Casteism,0
Andhra Pradesh,2004,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,8
Andhra Pradesh,2005,Murder_Cause_Dowry,149
Andhra Pradesh,2006,Murder_Cause_Casteism,0
Andhra Pradesh,2004,CHNAMurder_Cause_Gain,15
Andhra Pradesh,2005,CHNAMurder_Cause_Class_Conflict,0
Andhra Pradesh,2007,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,4
Andhra Pradesh,2005,CHNAMurder_Cause_Lunacy,0
Andhra Pradesh,2003,Murder_Cause_Casteism,5
Andhra Pradesh,2001,CHNAMurder_Cause_Gain,1
Andhra Pradesh,2010,Murder_Cause_Casteism,0
Andhra Pradesh,2005,Murder_Cause_Personal_Vendetta_or_Enmity,283
Andhra Pradesh,2005,CHNAMurder_Cause_Dowry,0
Andhra Pradesh,2009,Murder_Cause_Property_Dispute,168
Andhra Pradesh,2001,Murder_Cause_Class_Conflict,2
Arunachal Pradesh,2004,CHNAMurder_Cause_Class_Conflict,0
Arunachal Pradesh,2010,CHNAMurder_Cause_Casteism,0
Arunachal Pradesh,2008,CHNAMurder_Cause_Communalism,0
Arunachal Pradesh,2007,Murder_Cause_Love_AffairsSexual_Relations,1
Arunachal Pradesh,2004,CHNAMurder_Cause_Communalism,0
Arunachal Pradesh,2001,CHNAMurder_Cause_Communalism,0
Arunachal Pradesh,2006,CHNAMurder_Cause_Class_Conflict,0
Arunachal Pradesh,2007,CHNAMurder_Cause_Communalism,0
Arunachal Pradesh,2002,CHNAMurder_Cause_Witchcraft,0
Arunachal Pradesh,2004,Murder_Cause_Love_AffairsSexual_Relations,4
Arunachal Pradesh,2002,CHNAMurder_Cause_Property_Dispute,0
Arunachal Pradesh,2006,CHNAMurder_Cause_Other_Causes_or_Motives,3
Arunachal Pradesh,2001,CHNAMurder_Cause_Witchcraft,0
Arunachal Pradesh,2005,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Arunachal Pradesh,2006,CHNAMurder_Cause_Communalism,0
Arunachal Pradesh,2005,Murder_Cause_Lunacy,0
Arunachal Pradesh,2005,CHNAMurder_Cause_Other_Causes_or_Motives,5
Arunachal Pradesh,2003,CHNAMurder_Cause_Communalism,0
Arunachal Pradesh,2004,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Arunachal Pradesh,2001,Murder_Cause_Lunacy,0
Arunachal Pradesh,2005,CHNAMurder_Cause_Class_Conflict,0
Arunachal Pradesh,2010,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Arunachal Pradesh,2007,Murder_Cause_Personal_Vendetta_or_Enmity,4
Arunachal Pradesh,2001,Murder_Cause_Property_Dispute,2
Arunachal Pradesh,2001,CHNAMurder_Cause_Lunacy,0
Arunachal Pradesh,2003,Murder_Cause_Personal_Vendetta_or_Enmity,3
Arunachal Pradesh,2004,CHNAMurder_Cause_Witchcraft,0
Arunachal Pradesh,2006,Murder_Cause_Love_AffairsSexual_Relations,5
Arunachal Pradesh,2006,Murder_Cause_Gain,9
Arunachal Pradesh,2008,Murder_Cause_Gain,3
Arunachal Pradesh,2003,CHNAMurder_Cause_Witchcraft,0
Arunachal Pradesh,2001,CHNAMurder_Cause_Other_Causes_or_Motives,2
Arunachal Pradesh,2005,Murder_Cause_Love_AffairsSexual_Relations,5
Arunachal Pradesh,2007,Murder_Cause_Gain,2
Arunachal Pradesh,2005,Murder_Cause_Witchcraft,0
Arunachal Pradesh,2002,CHNAMurder_Cause_Lunacy,0
Arunachal Pradesh,2009,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Arunachal Pradesh,2002,CHNAMurder_Cause_Communalism,0
Arunachal Pradesh,2001,CHNAMurder_Cause_Property_Dispute,0
Arunachal Pradesh,2010,Murder_Cause_For_Political_reason,0
Arunachal Pradesh,2004,CHNAMurder_Cause_Other_Causes_or_Motives,1
Arunachal Pradesh,2010,CHNAMurder_Cause_Lunacy,0
Arunachal Pradesh,2008,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Arunachal Pradesh,2003,CHNAMurder_Cause_Other_Causes_or_Motives,3
Arunachal Pradesh,2003,CHNAMurder_Cause_Lunacy,0
Arunachal Pradesh,2008,CHNAMurder_Cause_Lunacy,0
Arunachal Pradesh,2010,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Arunachal Pradesh,2008,Murder_Cause_Love_AffairsSexual_Relations,5
Arunachal Pradesh,2008,Murder_Cause_Witchcraft,0
Arunachal Pradesh,2009,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Arunachal Pradesh,2008,CHNAMurder_Cause_Property_Dispute,0
Arunachal Pradesh,2007,CHNAMurder_Cause_Lunacy,0
Arunachal Pradesh,2008,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Arunachal Pradesh,2007,CHNAMurder_Cause_Property_Dispute,0
Arunachal Pradesh,2004,CHNAMurder_Cause_Lunacy,0
Arunachal Pradesh,2009,CHNAMurder_Cause_Class_Conflict,0
Arunachal Pradesh,2005,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Arunachal Pradesh,2004,Murder_Cause_Personal_Vendetta_or_Enmity,6
Arunachal Pradesh,2003,Murder_Cause_Gain,19
Arunachal Pradesh,2003,CHNAMurder_Cause_Class_Conflict,0
Arunachal Pradesh,2009,Murder_Cause_Personal_Vendetta_or_Enmity,5
Arunachal Pradesh,2010,CHNAMurder_Cause_Other_Causes_or_Motives,3
Arunachal Pradesh,2001,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Arunachal Pradesh,2004,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Arunachal Pradesh,2002,CHNAMurder_Cause_Class_Conflict,0
Arunachal Pradesh,2009,CHNAMurder_Cause_Communalism,0
Arunachal Pradesh,2001,Murder_Cause_Love_AffairsSexual_Relations,5
Arunachal Pradesh,2003,Murder_Cause_Lunacy,0
Arunachal Pradesh,2006,CHNAMurder_Cause_Property_Dispute,0
Arunachal Pradesh,2004,Murder_Cause_Gain,0
Arunachal Pradesh,2009,Murder_Cause_Love_AffairsSexual_Relations,6
Arunachal Pradesh,2010,Murder_Cause_Gain,1
Arunachal Pradesh,2002,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Arunachal Pradesh,2002,Murder_Cause_Property_Dispute,1
Arunachal Pradesh,2005,CHNAMurder_Cause_Property_Dispute,0
Arunachal Pradesh,2008,CHNAMurder_Cause_Class_Conflict,0
Arunachal Pradesh,2005,CHNAMurder_Cause_Lunacy,0
Arunachal Pradesh,2006,CHNAMurder_Cause_Lunacy,0
Arunachal Pradesh,2010,Murder_Cause_Witchcraft,0
Arunachal Pradesh,2004,CHNAMurder_Cause_Property_Dispute,0
Arunachal Pradesh,2007,CHNAMurder_Cause_Class_Conflict,0
Arunachal Pradesh,2001,Murder_Cause_Gain,8
Arunachal Pradesh,2010,CHNAMurder_Cause_Communalism,0
Arunachal Pradesh,2008,Murder_Cause_Personal_Vendetta_or_Enmity,6
Arunachal Pradesh,2007,CHNAMurder_Cause_Other_Causes_or_Motives,2
Arunachal Pradesh,2006,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Arunachal Pradesh,2007,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Arunachal Pradesh,2005,Murder_Cause_Gain,3
Arunachal Pradesh,2003,Murder_Cause_Property_Dispute,2
Arunachal Pradesh,2009,CHNAMurder_Cause_Lunacy,0
Arunachal Pradesh,2010,CHNAMurder_Cause_Property_Dispute,0
Arunachal Pradesh,2003,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Arunachal Pradesh,2003,Murder_Cause_Love_AffairsSexual_Relations,0
Arunachal Pradesh,2005,Murder_Cause_Personal_Vendetta_or_Enmity,12
Arunachal Pradesh,2006,CHNAMurder_Cause_Personal_Vendetta_or_Enmity,0
Arunachal Pradesh,2007,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Arunachal Pradesh,2008,CHNAMurder_Cause_Other_Causes_or_Motives,2
Arunachal Pradesh,2006,Murder_Cause_Personal_Vendetta_or_Enmity,5
Arunachal Pradesh,2001,CHNAMurder_Cause_Class_Conflict,0
Arunachal Pradesh,2009,Murder_Cause_Gain,2
Arunachal Pradesh,2003,CHNAMurder_Cause_Property_Dispute,0
Arunachal Pradesh,2010,CHNAMurder_Cause_Class_Conflict,0
Arunachal Pradesh,2010,Murder_Cause_Personal_Vendetta_or_Enmity,3
Arunachal Pradesh,2009,CHNAMurder_Cause_Property_Dispute,0
Arunachal Pradesh,2002,Murder_Cause_Lunacy,0
Arunachal Pradesh,2009,CHNAMurder_Cause_Other_Causes_or_Motives,5
Arunachal Pradesh,2010,Murder_Cause_Love_AffairsSexual_Relations,1
Arunachal Pradesh,2002,Murder_Cause_Gain,3
Arunachal Pradesh,2005,CHNAMurder_Cause_Communalism,0
Arunachal Pradesh,2004,Murder_Cause_Witchcraft,0
Arunachal Pradesh,2002,Murder_Cause_Love_AffairsSexual_Relations,2
Arunachal Pradesh,2004,Murder_Cause_Lunacy,1
Arunachal Pradesh,2007,CHNAMurder_Cause_Casteism,0
Arunachal Pradesh,2002,CHNAMurder_Cause_Other_Causes_or_Motives,6
Arunachal Pradesh,2004,CHNAMurder_Cause_Casteism,0
Arunachal Pradesh,2007,Murder_Cause_Class_Conflict,0
Arunachal Pradesh,2002,Murder_Cause_Dowry,0
Arunachal Pradesh,2007,CHNAMurder_Cause_Gain,0
Arunachal Pradesh,2007,Murder_Cause_By_TerroristExtremist,5
Arunachal Pradesh,2006,Murder_Cause_Class_Conflict,0
Arunachal Pradesh,2008,CHNAMurder_Cause_Dowry,0
Arunachal Pradesh,2009,Murder_Cause_Other_Causes_or_Motives,45
Arunachal Pradesh,2001,Murder_Cause_Personal_Vendetta_or_Enmity,16
Arunachal Pradesh,2008,Murder_Cause_By_TerroristExtremist,1
Arunachal Pradesh,2003,CHNAMurder_Cause_Casteism,0
Arunachal Pradesh,2001,Murder_Cause_Witchcraft,0
Arunachal Pradesh,2002,Murder_Cause_For_Political_reason,0
Arunachal Pradesh,2009,Murder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2006,CHNAMurder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2004,CHNAMurder_Cause_Dowry,0
Arunachal Pradesh,2005,Murder_Cause_Class_Conflict,0
Arunachal Pradesh,2003,Murder_Cause_Dowry,0
Arunachal Pradesh,2004,Murder_Cause_Other_Causes_or_Motives,52
Arunachal Pradesh,2006,CHNAMurder_Cause_Gain,0
Arunachal Pradesh,2007,Murder_Cause_Property_Dispute,1
Arunachal Pradesh,2003,Murder_Cause_For_Political_reason,0
Arunachal Pradesh,2007,CHNAMurder_Cause_For_Political_reason,0
Arunachal Pradesh,2009,Murder_Cause_Lunacy,0
Arunachal Pradesh,2010,Murder_Cause_Class_Conflict,0
Arunachal Pradesh,2005,CHNAMurder_Cause_For_Political_reason,0
Arunachal Pradesh,2004,Murder_Cause_By_TerroristExtremist,1
Arunachal Pradesh,2004,CHNAMurder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2009,CHNAMurder_Cause_Gain,0
Arunachal Pradesh,2005,CHNAMurder_Cause_Casteism,0
Arunachal Pradesh,2003,CHNAMurder_Cause_Dowry,0
Arunachal Pradesh,2009,Murder_Cause_Class_Conflict,0
Arunachal Pradesh,2005,Murder_Cause_Other_Causes_or_Motives,57
Arunachal Pradesh,2008,CHNAMurder_Cause_For_Political_reason,0
Arunachal Pradesh,2001,Murder_Cause_Dowry,0
Arunachal Pradesh,2004,Murder_Cause_For_Political_reason,0
Arunachal Pradesh,2005,Murder_Cause_By_TerroristExtremist,1
Arunachal Pradesh,2008,Murder_Cause_Class_Conflict,0
Arunachal Pradesh,2008,CHNAMurder_Cause_Gain,0
Arunachal Pradesh,2006,CHNAMurder_Cause_For_Political_reason,0
Arunachal Pradesh,2007,Murder_Cause_Witchcraft,0
Arunachal Pradesh,2006,Murder_Cause_By_TerroristExtremist,2
Arunachal Pradesh,2005,CHNAMurder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2006,CHNAMurder_Cause_Dowry,0
Arunachal Pradesh,2002,Murder_Cause_Witchcraft,0
Arunachal Pradesh,2001,Murder_Cause_For_Political_reason,0
Arunachal Pradesh,2010,Murder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2009,Murder_Cause_Witchcraft,0
Arunachal Pradesh,2004,Murder_Cause_Casteism,0
Arunachal Pradesh,2010,CHNAMurder_Cause_For_Political_reason,0
Arunachal Pradesh,2001,Murder_Cause_Other_Causes_or_Motives,48
Arunachal Pradesh,2005,Murder_Cause_Casteism,0
Arunachal Pradesh,2010,Murder_Cause_Casteism,0
Arunachal Pradesh,2001,CHNAMurder_Cause_Gain,0
Arunachal Pradesh,2003,CHNAMurder_Cause_Gain,0
Arunachal Pradesh,2009,Murder_Cause_Casteism,0
Arunachal Pradesh,2008,Murder_Cause_Dowry,0
Arunachal Pradesh,2009,Murder_Cause_Dowry,0
Arunachal Pradesh,2006,Murder_Cause_Dowry,0
Arunachal Pradesh,2009,CHNAMurder_Cause_Casteism,0
Arunachal Pradesh,2009,Murder_Cause_Property_Dispute,1
Arunachal Pradesh,2002,Murder_Cause_Other_Causes_or_Motives,49
Arunachal Pradesh,2006,Murder_Cause_Casteism,0
Arunachal Pradesh,2008,Murder_Cause_Casteism,0
Arunachal Pradesh,2009,CHNAMurder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2002,CHNAMurder_Cause_Gain,0
Arunachal Pradesh,2010,Murder_Cause_Other_Causes_or_Motives,70
Arunachal Pradesh,2007,Murder_Cause_Casteism,0
Arunachal Pradesh,2010,CHNAMurder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2008,Murder_Cause_Lunacy,1
Arunachal Pradesh,2008,CHNAMurder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2005,Murder_Cause_Dowry,0
Arunachal Pradesh,2004,Murder_Cause_Class_Conflict,0
Arunachal Pradesh,2002,CHNAMurder_Cause_Casteism,0
Arunachal Pradesh,2010,Murder_Cause_Lunacy,0
Arunachal Pradesh,2008,Murder_Cause_Property_Dispute,2
Arunachal Pradesh,2003,Murder_Cause_Class_Conflict,0
Arunachal Pradesh,2004,Murder_Cause_Dowry,0
Arunachal Pradesh,2001,Murder_Cause_Casteism,0
Arunachal Pradesh,2007,CHNAMurder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2009,CHNAMurder_Cause_For_Political_reason,0
Arunachal Pradesh,2010,Murder_Cause_Property_Dispute,0
Arunachal Pradesh,2005,CHNAMurder_Cause_Gain,0
Arunachal Pradesh,2010,Murder_Cause_Dowry,0
Arunachal Pradesh,2002,Murder_Cause_Casteism,0
Arunachal Pradesh,2002,Murder_Cause_Class_Conflict,0
Arunachal Pradesh,2003,Murder_Cause_Other_Causes_or_Motives,53
Arunachal Pradesh,2004,CHNAMurder_Cause_Gain,0
Arunachal Pradesh,2001,CHNAMurder_Cause_Casteism,0
Arunachal Pradesh,2003,Murder_Cause_Casteism,0
Arunachal Pradesh,2005,CHNAMurder_Cause_Dowry,0
Arunachal Pradesh,2001,Murder_Cause_Class_Conflict,0
Arunachal Pradesh,2007,CHNAMurder_Cause_Dowry,0
Arunachal Pradesh,2003,Murder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2007,Murder_Cause_Dowry,0
Arunachal Pradesh,2007,Murder_Cause_Lunacy,0
Arunachal Pradesh,2007,Murder_Cause_Other_Causes_or_Motives,55
Arunachal Pradesh,2003,CHNAMurder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2002,CHNAMurder_Cause_Dowry,0
Arunachal Pradesh,2006,Murder_Cause_Communalism,0
Arunachal Pradesh,2006,Murder_Cause_For_Political_reason,0
Arunachal Pradesh,2006,Murder_Cause_Other_Causes_or_Motives,35
Arunachal Pradesh,2002,CHNAMurder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2003,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Arunachal Pradesh,2001,CHNAMurder_Cause_Dowry,0
Arunachal Pradesh,2010,CHNAMurder_Cause_Witchcraft,0
Arunachal Pradesh,2003,Murder_Cause_Witchcraft,0
Arunachal Pradesh,2008,Murder_Cause_For_Political_reason,0
Arunachal Pradesh,2002,Murder_Cause_Personal_Vendetta_or_Enmity,6
Arunachal Pradesh,2008,CHNAMurder_Cause_Casteism,0
Arunachal Pradesh,2003,CHNAMurder_Cause_For_Political_reason,0
Arunachal Pradesh,2007,CHNAMurder_Cause_Witchcraft,0
Arunachal Pradesh,2005,Murder_Cause_Communalism,0
Arunachal Pradesh,2009,Murder_Cause_Communalism,0
Arunachal Pradesh,2006,Murder_Cause_Lunacy,0
Arunachal Pradesh,2003,Murder_Cause_Communalism,0
Arunachal Pradesh,2008,Murder_Cause_Communalism,0
Arunachal Pradesh,2008,CHNAMurder_Cause_Witchcraft,0
Arunachal Pradesh,2005,Murder_Cause_Property_Dispute,3
Arunachal Pradesh,2009,CHNAMurder_Cause_Dowry,0
Arunachal Pradesh,2004,Murder_Cause_Communalism,0
Arunachal Pradesh,2009,CHNAMurder_Cause_Witchcraft,0
Arunachal Pradesh,2007,Murder_Cause_For_Political_reason,0
Arunachal Pradesh,2008,Murder_Cause_Other_Causes_or_Motives,54
Arunachal Pradesh,2002,CHNAMurder_Cause_Love_AffairsSexual_Relations,0
Arunachal Pradesh,2001,Murder_Cause_By_TerroristExtremist,4
Arunachal Pradesh,2002,Murder_Cause_Communalism,0
Arunachal Pradesh,2002,CHNAMurder_Cause_For_Political_reason,0
Arunachal Pradesh,2010,CHNAMurder_Cause_Dowry,0
Arunachal Pradesh,2001,CHNAMurder_Cause_For_Political_reason,0
Arunachal Pradesh,2007,Murder_Cause_Communalism,0
Arunachal Pradesh,2004,CHNAMurder_Cause_For_Political_reason,0
Arunachal Pradesh,2005,CHNAMurder_Cause_Witchcraft,0
Arunachal Pradesh,2006,Murder_Cause_Property_Dispute,4
Arunachal Pradesh,2001,Murder_Cause_Communalism,0
Arunachal Pradesh,2006,Murder_Cause_Witchcraft,0
Arunachal Pradesh,2010,Murder_Cause_Communalism,0
Arunachal Pradesh,2004,Murder_Cause_Property_Dispute,3
Arunachal Pradesh,2001,CHNAMurder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2002,Murder_Cause_By_TerroristExtremist,0
Arunachal Pradesh,2006,CHNAMurder_Cause_Casteism,0
Arunachal Pradesh,2009,Murder_Cause_For_Political_reason,0
Arunachal Pradesh,2006,CHNAMurder_Cause_Witchcraft,0
Arunachal Pradesh,2001,CHNAMurder_Cause_Love_AffairsSexual_Relations,1
Arunachal Pradesh,2005,Murder_Cause_For_Political_reason,0
